scode,id,speaker,text,wc,analytic,clout,authentic,tone,wps,sixltr,dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,allpunc,period,comma,colon,semic,qmark,exclam,dash,quote,apostro,parenth,otherp,zarticle,zprep,zposemo,zsixltr,zswear,presidentiality,self,zself,znegemo,zmotion,zdiscrep,other,zother,honesty,zhonesty,zppron,zverb,zauxverb,zanx,znegate,zcertain,zcogproc,fem2,zfem2,wc_z,analytic_z,clout_z,authentic_z,tone_z,wps_z,sixltr_z,dic_z,function_z,pronoun_z,ppron_z,i_z,we_z,you_z,shehe_z,they_z,ipron_z,article_z,prep_z,auxverb_z,adverb_z,conj_z,negate_z,verb_z,adj_z,compare_z,interrog_z,number_z,quant_z,affect_z,posemo_z,negemo_z,anx_z,anger_z,sad_z,social_z,family_z,friend_z,female_z,male_z,cogproc_z,insight_z,cause_z,discrep_z,tentat_z,certain_z,differ_z,percept_z,see_z,hear_z,feel_z,bio_z,body_z,health_z,sexual_z,ingest_z,drives_z,affiliation_z,achieve_z,power_z,reward_z,risk_z,focuspast_z,focuspresent_z,focusfuture_z,relativ_z,motion_z,space_z,time_z,work_z,leisure_z,home_z,money_z,relig_z,death_z,informal_z,swear_z,netspeak_z,assent_z,nonflu_z,filler_z,allpunc_z,period_z,comma_z,colon_z,semic_z,qmark_z,exclam_z,dash_z,quote_z,apostro_z,parenth_z,otherp_z
George Floyd,250,George Floyd, I can't fucking breathe man. I canât fucking breathe. ,10,8.6899996,1,93.300003,1,5,40,90,40,20,20,20,0,0,0,0,0,0,0,10,0,0,10,0,20,0,0,0,0,20,0,20,0,20,0,10,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,40,20,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,40,20,0,0,0,0,0,0,10,10,0,0,-.49198288,-.75291371,-.34840634,2.3885431,9.5948238,10.390064,20,1.4110539,3.1560979,-.49780616,-.27290502,0,-.83109432,-2.3512373,-1.1180154,.33651686,-1.1089975,.10750521,-.10817815,.58010393,-.24228893,.22270282,2.9434621,.79268086,.1458088,-.87110519,-1.7027841,1.1077747,-1.1838623,-.089314252,2.3885431,.12569298,-.27345464,-.0098905712,.33651686,1.4110539,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,.10750521,-.53872043,-.42908716,.58010393,-1.1089975,2.1627419,-.22966173,-.26036239,-.20222452,-.21050604,.66787595,-.34840634,3.1560979,-.10817815,8.170125,-.13232417,-.35949305,-.13333647,-.20259151,-.11498597,.33866188,.22270282,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,1.0345842,-.31742761,-.209484,-.14925112,-.22498767,4.3807621,2.1880946,-.090342402,11.346579,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,.29319787,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,.5148977,9.5948238,-.14260407,-.31381112,-.16652474,,-.12529099,-.0028962081,-.62337428,,,-.38631219,-.26772723,-.13967535,2.191771,.39047357,,-.11821821
George Floyd,278,George Floyd," Mama, I love you. I can't do nothing. ",8,1,10.58,99,99,4,12.5,100,75,37.5,37.5,25,0,12.5,0,0,0,0,0,12.5,0,0,25,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,37.5,12.5,0,12.5,0,25,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,12.5,0,0,0,0,0,0,12.5,0,0,-.49198288,-.75291371,.35756189,.3275173,-.19229415,-.75211155,25,1.9008805,-.28397277,-.49780616,-.27290502,12.5,-.04319926,2.3665552,1.1252991,1.5572685,-.40090555,.31976435,-.10817815,1.98922,2.3782103,1.5234964,6.9749031,1.8783568,-.059885759,-1.0603062,-1.4347769,1.2397016,1.9235005,-.37910107,.3275173,.66705954,1.1672932,.98831153,1.5572685,1.9008805,-.25611472,.82066506,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,.31976435,-.53872043,-.42908716,1.98922,-.40090555,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,.25662512,.35756189,-.28397277,-.10817815,-.2038914,-.13232417,1.1506655,1.3393424,-.20259151,1.3544555,-.56847328,1.5234964,-.21876192,-.15113927,-.27290502,-.31862181,2.3782103,1.399973,-.31742761,-.209484,-.14925112,-.22498767,1.1007484,-.34785593,-.090342402,-.15290184,-.13425042,.13853353,1.6026124,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,.60451657,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,.24189726,.21093556,.34211847,,,-.38631219,-.26772723,-.13967535,-.28805181,.62450773,,-.11821821
George Floyd,43,George Floyd," Okay, okay, okay. Please. Please, man. Please. Please. l didn't know man. ",12,62.040001,50,23.51,99,2,0,91.669998,8.3299999,0,0,0,0,0,0,0,0,0,0,8.3299999,0,0,8.3299999,16.67,0,0,0,0,0,58.330002,58.330002,0,0,0,0,16.67,0,0,0,16.67,16.67,8.3299999,0,0,0,0,8.3299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3299999,8.3299999,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,83.330002,50,25,0,0,0,0,0,0,8.3299999,0,0,-.49198288,-.75291371,2.945924,-.60931259,-.19229415,.89942074,0,-.54825228,-.28397277,-.49780616,-.27290502,0,-.83109432,-.87047267,-.41391051,-1.0586278,-.16468607,-.034283891,-.10817815,.42322236,-.24228893,.80112237,-.6676929,-.17981116,.35150337,.44149172,-.33197477,-.50752097,1.9235005,-.95867467,-.60931259,.2161011,-1.5771255,-1.1506931,-1.0586278,-.54825228,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,-.034283891,-.53872043,-.42908716,.42322236,-.16468607,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,2.7696419,2.945924,-.28397277,-.10817815,-.2038914,-.13232417,.0067890501,-.13333647,-.20259151,-.11498597,.94372106,.80112237,1.3322318,-.15113927,-.27290502,-.31862181,-.24228893,.79050428,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,.95940787,-.43342003,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,.73881471,-.19229415,-.14260407,.83157665,-.16652474,,1.4657358,1.2800944,1.3076112,,,-.38631219,-.26772723,-.13967535,-.28805181,.23413879,,-.11821821
George Floyd,125,George Floyd," Iâm scared, man. ",4,38.599998,50,74.760002,1,4,0,75,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,25,25,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,25,0,0,0,0,0,25,0,0,0,-.49198288,-.75291371,-.34840634,-.60931259,-.19229415,-2.3949096,25,1.9008805,4.0161157,-.49780616,-.27290502,0,-.83109432,-2.7214284,-1.2940416,.68530303,-1.1089975,-.74153131,11.165334,-.35930678,-.24228893,-.64449292,12.770135,3.4390254,-.47127488,-.13521446,-.33197477,.6786648,-1.1838623,-.37910107,-.60931259,-.68635684,-.89091802,.27531004,.68530303,1.9008805,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,-.74153131,-.53872043,-.42908716,-.35930678,-1.1089975,2.7624702,-.22966173,-.26036239,-.20222452,-.21050604,.94204313,-.34840634,4.0161157,11.165334,-.2038914,-.13232417,.46422982,-.13333647,-.20259151,-.11498597,1.6993647,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,-.95207703,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,1.1598679,.21093556,1.3076112,,,-.38631219,-.26772723,-.13967535,5.9115052,-.54566288,,-.11821821
George Floyd,21,George Floyd," Yes, sir. I'm sorry, officer.     ",5,8.6899996,50,43.369999,1,2.5,20,100,20,20,20,20,0,0,0,0,0,0,0,20,0,0,0,20,20,0,0,0,0,20,0,20,0,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,100,40,40,0,0,0,0,0,0,20,0,0,-.49198288,-.75291371,-.34840634,.88961524,-.19229415,-.89598185,20,1.4110539,3.1560979,-.49780616,-.27290502,0,-.83109432,-2.3512373,-1.1180154,.33651686,.023949632,.95654172,-.10817815,-.35930678,-.24228893,-.64449292,3.1188393,.83991027,-.3684276,-.87110519,-.33197477,-.047859576,-1.1838623,-.81378126,.88961524,.66705954,-1.0967391,-.0098905712,.33651686,1.4110539,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,.95654172,-.53872043,-.42908716,-.35930678,.023949632,2.1627419,-.22966173,-.26036239,-.20222452,-.21050604,.66787595,-.34840634,3.1560979,-.10817815,-.2038914,5.8977346,.18965553,-.13333647,-.20259151,-.11498597,1.245797,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,1.9167733,-.32529783,-.17049116,4.1603951,-.40925664,-.15761362,-.33332887,.29319787,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,.5148977,-.19229415,-.14260407,.60249907,-.16652474,,2.0778384,.85243088,2.4662025,,,-.38631219,-.26772723,-.13967535,-.28805181,1.3266101,,-.11821821
George Floyd,211,George Floyd," I'm not trying to win! I'll get on the ground, anything. Iâll get . I canât stand this shit ' man, he know it. ",24,11.86,1.89,91.309998,25.77,6,4.1700001,87.5,54.169998,33.330002,20.83,16.67,0,0,4.1700001,0,12.5,4.1700001,8.3299999,12.5,0,0,4.1700001,25,0,0,0,0,0,8.3299999,4.1700001,4.1700001,0,4.1700001,0,8.3299999,0,0,0,8.3299999,16.67,4.1700001,0,0,8.3299999,0,4.1700001,0,0,0,0,4.1700001,4.1700001,0,0,0,16.67,0,8.3299999,4.1700001,12.5,0,0,20.83,4.1700001,8.3299999,0,8.3299999,0,0,0,0,0,0,0,4.1700001,4.1700001,0,0,0,0,45.830002,12.5,8.3299999,0,0,0,4.1700001,0,8.3299999,12.5,0,0,.014071141,-.0045337854,-.11289534,-.29678613,1.84832,1.4481759,16.67,1.0848293,.43328199,-.49780616,-.27290502,16.67,.21964253,1.096091,.52119225,.39441535,.30718642,.31976435,-.10817815,.032427512,-.24228893,.80112237,1.9377309,.52183521,1.5856708,-.7931121,-1.6778857,1.0617158,-.39846048,.20047256,-.29678613,-.0096486574,.30984235,.75045437,.39441535,1.0848293,-.25611472,-.5138284,.14555919,-.17261264,.68028164,.014071141,-.0045337854,.31976435,-.53872043,-.42908716,.032427512,.30718642,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,.027969675,-.11289534,.43328199,-.10817815,1.542091,-.13232417,-.45120087,-.13333647,-.20259151,-.11498597,.1871703,.80112237,.55766594,-.15113927,-.27290502,1.6032137,-.24228893,.18249713,-.31742761,-.209484,-.14925112,-.22498767,.10720249,.18088979,-.090342402,-.15290184,-.13425042,.40817937,-.32529783,2.5528014,.065806419,1.0790452,-.15761362,-.33332887,.34487677,.50617862,-.34838924,-.49780616,.035372965,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.19402364,1.84832,-.14260407,-.31381112,-.16652474,,.088779829,-.32364386,.020030096,,,-.38631219,.15667611,-.13967535,1.7776406,.62450773,,-.11821821
George Floyd,219,George Floyd," God, I'm claustrophobic. ",3,1,1,98.010002,25.77,3,33.330002,66.669998,33.330002,33.330002,33.330002,33.330002,0,0,0,0,0,0,0,33.330002,0,0,0,33.330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.330002,0,0,33.330002,0,0,0,33.330002,0,0,0,0,0,0,0,0,0,33.330002,0,0,0,0,0,0,0,100,33.330002,33.330002,0,0,0,0,0,0,33.330002,0,0,-.49198288,-.75291371,-.34840634,1.8886508,-.19229415,.10305369,33.330002,2.7169316,-.28397277,-.49780616,-.27290502,0,-.83109432,2.3947113,1.1386873,1.2663809,.77905899,2.0883076,-.10817815,-.35930678,-.24228893,-.64449292,2.495508,.67204577,-.57412219,-1.0603062,-1.7027841,1.2167881,-.39846048,-.66888785,1.8886508,-1.1373153,-.54801995,.75045437,1.2663809,2.7169316,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,2.0883076,-.53872043,-.42908716,-.35930678,.77905899,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,-.90864164,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,1.4854695,-.32529783,-.17049116,3.3981595,-.40925664,-.15761362,-.33332887,1.1231737,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,6.6805758,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,2.0778384,.56717938,1.9510157,,,-.38631219,-.26772723,-.13967535,-.28805181,2.5744803,,-.11821821
George Floyd,297,George Floyd," Please, man! ",2,93.260002,99,1,99,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,0,0,0,50,0,0,0,0,0,-.49198288,-.75291371,2.4754667,-.60931259,-.19229415,.42896339,0,-.54825228,-.28397277,-.49780616,-.27290502,0,-.83109432,-.87047267,-.41391051,-1.0586278,-1.1089975,-.74153131,-.10817815,-.35930678,-.24228893,-.64449292,-4.5473962,-1.2246238,-.67696947,1.2096131,1.0388346,-1.0285169,1.9235005,-.95867467,-.60931259,.66705954,-1.9200236,-1.1506931,-1.0586278,-.54825228,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,-.74153131,-.53872043,-.42908716,-.35930678,-1.1089975,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,2.3128791,2.4754667,-.28397277,-.10817815,-.2038914,-.13232417,1.8371012,-.13333647,-.20259151,-.11498597,3.9672024,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,-.95207703,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,2.0778384,-.85822326,3.2385967,,,-.38631219,4.8210416,-.13967535,-.28805181,-.54566288,,-.11821821
George Floyd,135,George Floyd," Oh man, God donât leave me man. Please man, please man. ",11,32.580002,96.519997,31.940001,99,5.5,0,100,18.18,9.0900002,9.0900002,9.0900002,0,0,0,0,0,0,0,9.0900002,0,0,9.0900002,18.18,0,0,0,0,0,18.18,18.18,0,0,0,0,36.360001,0,0,0,36.360001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0900002,0,0,9.0900002,0,0,0,18.18,0,9.0900002,9.0900002,0,0,0,0,0,0,9.0900002,0,9.0900002,0,0,0,9.0900002,0,45.450001,18.18,18.18,0,0,0,0,0,0,9.0900002,0,0,-.49198288,-.75291371,.67835391,-.60931259,-.19229415,-1.3681494,9.0900002,.34225234,-.28397277,.45846909,-.27290502,0,-.83109432,-.9362433,-.4451845,-.42453459,-.079148538,.030242903,-.10817815,.49461761,-.24228893,-.64449292,-1.2577554,-.3387163,.24865609,-.28332746,.96945471,-.31240788,1.9235005,.055579156,-.60931259,.66705954,-1.171658,-.63219827,-.42453459,.34225234,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,.030242903,-.53872043,-.42908716,.49461761,-.079148538,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,.56807911,.67835391,-.28397277,-.10817815,-.2038914,-.13232417,1.0880626,-.13333647,-.20259151,-.11498597,2.7298703,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.081968188,-.32529783,-.17049116,.62805527,-.40925664,-.15761362,-.33332887,.17987786,-.32737204,-.30869648,.45846909,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,1.7633421,-.10565373,.026310729,-.19229415,-.14260407,-.31381112,1.7314186,,.074826635,-.08073096,.78083843,,,-.38631219,-.26772723,-.13967535,-.28805181,.30528519,,-.11821821
George Floyd,256,George Floyd, I can't breathe. I canât breathe. can't breathe.,9,1,1,99,25.77,3,33.330002,88.889999,55.560001,22.219999,22.219999,22.219999,0,0,0,0,0,0,0,11.11,0,0,22.219999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.219999,0,0,0,0,0,22.219999,0,0,0,0,33.330002,33.330002,0,0,0,0,0,0,0,0,0,0,33.330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.669998,33.330002,0,0,0,0,0,0,11.11,22.219999,0,0,-.49198288,-.75291371,-.34840634,1.8886508,-.19229415,.10305369,22.219999,1.6285368,-.28397277,-.49780616,-.27290502,0,-.83109432,1.3063164,.62115455,.49137786,-1.1089975,.20174824,-.10817815,1.7280638,-.24228893,1.282416,1.9601686,.52787775,.042961523,-1.0603062,-1.7027841,1.2397016,-.39846048,-.66888785,1.8886508,.065601259,.36706075,.11673846,.49137786,1.6285368,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,.20174824,-.53872043,-.42908716,1.7280638,-1.1089975,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,-.90864164,-.13333647,-.20259151,-.11498597,-.56847328,1.282416,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,2.820605,-.31742761,-.209484,-.14925112,-.22498767,3.5852101,3.8783059,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,1.1231737,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,.85400003,.56717938,-.62337428,,,-.38631219,-.26772723,-.13967535,2.4670312,1.5344323,,-.11821821
Kueng,162,Kueng, Do you have anything sharp on you? ,7,1,99,13.15,25.77,7,14.29,100,85.709999,42.860001,28.57,0,0,28.57,0,0,14.29,0,14.29,28.57,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,14.29,0,0,0,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,-.49198288,.53092176,-.34840634,.46167135,-.19229415,-.040090263,0,-.54825228,-.28397277,-.49780616,-.27290502,42.860001,1.8704402,1.8310618,.87067151,.93433636,.50941747,1.684166,-.10817815,-.35930678,-.24228893,.59472978,2.7289031,.73489964,-.16273305,-1.0603062,1.0388346,-.74730408,-.39846048,.49025938,.46167135,.66705954,1.608162,1.2940466,.93433636,-.54825228,-.25611472,2.5362899,-.37709263,-.17261264,.84258693,-.49198288,.53092176,1.684166,-.53872043,-.42908716,-.35930678,.50941747,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,.66027582,-.13333647,-.20259151,-.11498597,-.56847328,.59472978,-.21876192,-.15113927,-.27290502,2.9782605,-.24228893,-.42697161,1.4987665,-.209484,-.14925112,3.2541797,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,.82679814,-.32737204,-.037114453,-.49780616,.52744538,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,-1.069332,-.85822326,-.62337428,,,.86016047,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
Kueng,265,Kueng, on my right side bag. ,5,93.260002,2.3099999,99,25.77,5,0,80,40,20,20,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,-.49198288,1.0439168,-.34840634,-.60931259,-.19229415,-.59807914,20,1.4110539,-.28397277,-.49780616,-.27290502,0,-.83109432,1.0888335,.51774126,.33651686,-1.1089975,-.74153131,-.10817815,-.35930678,-.24228893,-.64449292,-3.1522515,-.84890831,-.3684276,1.2096131,-1.6661359,1.2397016,-.39846048,-.089314252,-.60931259,-.41567358,-.27345464,-.0098905712,.33651686,1.4110539,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,1.0439168,-.74153131,-.53872043,-.42908716,-.35930678,-1.1089975,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,-.90864164,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,-.95207703,-.32737204,2.3501961,-.49780616,4.3013768,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,-.85966748,-.0028962081,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
Kueng,337,Kueng, We need you to keep some distance. ,7,68.290001,99,1,25.77,7,14.29,100,42.860001,28.57,28.57,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,28.57,0,0,0,0,14.29,0,0,0,0,0,0,28.57,0,0,0,0,28.57,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,28.57,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,-.49198288,.53092176,-.34840634,.46167135,-.19229415,-.040090263,0,-.54825228,-.28397277,-.49780616,3.6138697,14.29,.069627307,3.9170237,1.8625481,.93433636,.50941747,-.74153131,-.10817815,-.35930678,-.24228893,1.8330853,1.5415612,.41514584,-.16273305,.5952636,1.0388346,-1.0285169,-.39846048,.49025938,.46167135,.66705954,-.15572493,.47894326,.93433636,-.54825228,2.3736989,1.0117645,-.37709263,-.17261264,-.45313531,-.49198288,.53092176,-.74153131,-.53872043,-.42908716,-.35930678,.50941747,-.23617151,-.22966173,-.26036239,-.20222452,2.902169,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,.66027582,-.13333647,-.20259151,-.11498597,-.56847328,1.8330853,-.21876192,-.15113927,3.6138697,2.9782605,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,.25428078,1.8786892,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,.82679814,-.32737204,-.037114453,-.49780616,.52744538,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,-1.069332,-.24709208,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
Kueng,375,Kueng, Yeah. ,1,93.260002,50,1,25.77,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,-.49198288,-.75291371,-.34840634,-.60931259,-.19229415,-2.3949096,0,-.54825228,-.28397277,-.49780616,-.27290502,0,-.83109432,-.87047267,-.41391051,-1.0586278,-1.1089975,-.74153131,-.10817815,-.35930678,-.24228893,-.64449292,-4.5473962,-1.2246238,-.77981675,1.2096131,-.33197477,-1.0285169,-.39846048,-1.2484615,-.60931259,.66705954,-1.9200236,-1.1506931,-1.0586278,-.54825228,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,-.74153131,-.53872043,-.42908716,-.35930678,-1.1089975,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,-.90864164,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,-.95207703,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,4.0975704,-.19229415,-.14260407,4.2677398,-.16652474,,2.0778384,3.418412,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
